Name,Actual Gross Profit for Venue,Created Time,Forecast GP for Venue,EA Backport with Pivot,Count (Breakdown),Count (Sales Opportunities),SAP ACT GP FYE26,Venue Tier [Private],Venue Tier (Opps),GP Act (per Ops) [Private],GPP Act (per Finance) [Private],_record_id,Venue Type,Address,KERB Status,Sales Opportunities,Breakdown,Venue Photo,Gross Profit (from Event Reports) (from Breakdown),Gross Profit (from Breakdown),Current Sales Manager,Previous Sales Manger(s),Business Development,Venue Commission Rate,Floorpan / Venue Docs,Access Information / Nearest Tube,Guest Access Points & Staff Access Points,Access Times,Loading Bay ,Goods Lift / Stairs Only,Set Up Type?,Inside / Outside,Cooking Restrictions,Onsite Kitchen?,Food BOH Details,Cloakroom,KERB Silver Bins,Waste Removal Info,Power,Water,Venue Bar?,Bar BOH Storage,Do we need lighting for the bar?,Glassware,VRN's Required?,Staff Names Required?,Venue Contact,Department(s),Capacity,Notes,Site Restrictions,Bars,Breakdown copy,Room Hire / Rates & Capacities,Contract,Invoicing,Staff changing rooms/toilets/smoking area,Will there be an on-site H&S audit conducted by venue?,Work Requests,Fire Exit,Loading Bay Photos,Floor Restrictions?,Bar Photos,Venue Sales Representative,Staffing % Target,COGs% Target,Supplier List ,Crew Food,Link To Drive
Natural History Museum Earth Hall,0.0,2025-03-26T17:09:01.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recxPUIrS7u2FZ13Z,,,,recWSZqLuKUQTJdwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natural History Museum, Darwin Centre and Courtyard",0.0,2025-03-27T13:10:59.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recu5zYJvNBdkARc2,,,,rec9ltX136c7OX38s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Natural History Museum, London Transport Museum",0.0,2025-03-27T13:10:59.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recBYJCmjMInceaLE,,,,recRQaHdoGSv2oGAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navnat Centre,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recBsC8mM1VGITsiW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nazeing,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recMvHAGGGiqNHb8o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEC,-295.21999999999935,2025-06-10T08:36:53.000Z,3095.0,rec9opZtK1EzMSm2y,1,1,-535.5,6 - Unranked,Unranked,0.0,0.0,recJKMM9H9kcUXxAg,,,PARTNERSHIPS,recz0WCQ5MUzX0DqK,recLxYBbfxaR3N9UP,https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/57yGJ1ddvF9Nz767ICgaVw/sHnzzNO6Hmr1pslrWOwzCtAfBleOTUBhQea8xYCgdqLZLBBrc9xehenzuEwZ_bRCoEBNIGb2bXRS3oVDmdDukApQZfNyyxIaIhoJqpxHAyaYywh95qWw7H9eO-Oqs0xkjZWM_T63WcT4kzagAUmIPM4x1IgvRnC109BO1KbDBys/vE-quWXVsWyhQGHbQMvwReyLUvwQLADMYAgi1LhHM-g,-295.21999999999935,3095,recKz47q65oMffKNr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESO Wokingham,0.0,2025-06-25T13:43:03.000Z,0.0,,0,2,0.0,6 - Unranked,Unranked,0.0,0.0,recSZWzJyhkjaVLbw,,,,"recNizyfP4zOxUdGf, recNFSpB08HPaKsLe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Acres,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recZPF4bckTq9kmRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New office launch - awaiting exact location but it is SE1,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recuRYCVS29D52IYq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newport NP18 1HQ,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recCLSCeUZ86TBeWX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
News UK Building,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recf9yLEpqHLBwh2E,,"14th floor terrace, News UK Building, London Bridge, SE1 9TW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
News UK building,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recJlRel2HpR9m7CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nirehamwoodr,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,reciSYTriw0NYb8B4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk NR25 6QS,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recdZoZN57vnwDu9U,,Norfolk NR25 6QS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Cadbury Court,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recYfsC01ySDefxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Finchley,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recxNhFSajzQdnCqG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northall cottages,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recbK3nE9Q993VRwV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northwood,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recQJQ3fPcXvBJQES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nottingdale Campus W11 4AN,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rectluhaERDitLW4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nr maldon,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rect3RSIu1lSSwehI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nw1 2PL,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recvyJAaQL6TyEb3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW2 5PJ,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recDVTTsyJuHOY7VV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW5 1TL,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec3fvNcx9bxzOPXH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nw22np,0.0,2025-03-26T17:09:01.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recMGPv91sXVVCLNy,,,,recbWSfIOa66JItDo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakley Court,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec7v4KWjFdCiQ6WH,Event Space,"Windsor Rd, Water Oakley, Windsor SL4 5UR",NO,,,,,,,reckGhkkDHOgZPduM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis Farm Waterloo,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recHjRPsRyZBZGYzd,,"18 Carlisle Ln, London SE1 7LG",NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
off JCT 13 of M1,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recIhgJjleynGuVZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office - EC1V 0Dg,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recFhQrBVO5McQB7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office building,0.0,2025-06-17T13:27:14.000Z,0.0,,0,2,0.0,6 - Unranked,Unranked,0.0,0.0,receD6OKVZ68YCiNW,,,,"rectkonA7RmgG8s3F, recClZnge9kODiFZO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
office grounds TW20 0HJ,0.0,2025-06-16T16:07:09.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rec7R0GKkmSQ27VL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Billingsgate,99030.03,2025-03-26T17:09:01.000Z,52087.14000000001,"recHr6DZ0cypAC3Bu, recP9pYl6RliVo47K, recNQpXJqdue7tmG8, reciRE6DspFfApIf1, recv0Z8sgFMnBxchM, rec7RU4hKSzKzwP6i, reclkwHy4JofYGqsU",18,27,99599.1,3 - Silver,3 - Silver,99030.03,99599.1,recQYV0ez3urhrzBc,Event Space,"1 Old Billingsgate Walk, Riverside, 16 Lower Thames St, London EC3R 6DX",YES - KERB VENUE,"rec9GBbcP0YnFTcXu, recX27S6wAoClxHvp, recFMokI3Hj05E1i7, recDvXAPWfEvwMQh8, recWSAfvf8DcquHBZ, reccqhrjpwLqM7WxH, recwLYdnojX4Q8WMT, recWBq8FvGwXT6bm6, recmCuVgG1rE722Rn, recrz5CeqlyixSoy3, recBw3X7P7sZ7jbZw, recHPQaGWUA8pk1lc, recFxwz8qqg9mBjok, recqE5QQq1WpERcmj, reciL42uwK2V09xkU, rec6bE7P6hOPIJdgi, recxbOEraT85YcX1h, recgwWMgp3LV3xuOg, recbXJ1jhvtnJnqDX, recvqepGDwEyweGQY, recYt7NfIrJv5ouye, recErCgMqk3P44mnp, rec9inFBxIF9Mtu41, rectSz0skr5nqKpmY, recW6OsYfpx8OS54Z, rec9GQXNU1nf5tD24, recwn6J9bXk4XsSLK","recP6g3MFORZKEbSt, recTyJkfBHtLfkYJL, recwlbgXPBWFCtu8N, recnilZkJt1wGBqlE, reckp33bLgULXLNT4, recduhdd69Fnmtkyj, recFmR1kjLLowfq9W, recC8wZ5JZE7MZMDl, recSitUMzJqYCyzwd, rec53LQTBD98dTDve, rec0PAkdcts8HdE4I, recoNQHdqFMlvRCqg, recpR6E3HFqLX3PG9, recFp8wXv5zfAoLgI, reckkfE51ld346zM7, recvYOI01m7N2vAgm, recVeEuVSTGfPW29K, recUi8nELBTBVV8gY",https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/KKz8co4jbQeS1Yzs-c2p7w/NYANkIsJYjs45YhUvSylJvE1rTyjbc_VdWBa1HxGt3IkTUAxETLXXH2X6-NiH6EJNPOFsiM9CuawsCq0XMlsOFswcV-Z98UnRU1j9cZXdNSbjppzp2SbCzOvygEOCKgMgyB8XAIubE3YGFcn3PFj-AYEK-tHlCWwHnKi6Sv8f3E/OXUq9-NWSZSZB1C7hVlCVrUwMrL35K-oHU8aPp9FgLg,"3368.3999999999996, 35860.86, 0, 0, 10236.25, 14567.41, 0, 0, 21375.49, 7821.380000000001, 0, 0, 5800.24","0, 3250, 19750, 0, 0, 0, 6000, 3068.4100000000035, 3068.4100000000035, 0, 0, 10867, 0, 4300, 0, 0, 0, 1783.3199999999997",recL8xgOUIiB2zTOp,recpslvjcy81yhrb1,"recX9Q06xKle4TheQ, recY6u0yl4yWoP6SS",0.1,,Monument,,"Strict load in/out timings - Vans on the terrace cannot load out until between midnight and 4am. Loading bay closes - 8-9.30am and 5pm - 6.30pm.  

Full load in schedule must be shared with the venue  

Check all load in details  with client.  

Delivery at side entrance, but must adhere to delivery schedule.  ",,,Gazebo's & Vans allowed,Inside & Outside,"Electric or hot hold only indoors 

Gas, frying and live cooking allowed on the terrace area if available.   ",There is a kitchen onsite but has to be hired out ,,KERb can quote to set up cloakroom - check with client,Yes,KERb to remove,,access to water,venue doe not own bar,,,,,,"rec3DDtLCuLG2pBtS, rec6Q0V92KAtzQLp3, recefEPuoICpTjK9z, recJK4e9pwnEBk36a",recKYL4UGGMgzayKD,500.0,"Agreed on the larger food vans (max 7.5m) at the venue


",,,,"KITCHEN HIRE: We have in-house kitchen equipment onsite that contractually must be hired for all events, we expect full payment to be made to Billingsgate Ltd 7 days pre event. 

TABLE HIRE: We have 130 x 5’6” Round Tables available on site – they are charged at £7.00 + VAT each. ","COMMISSION: Please send the total invoice (presented to client) within 7 days post event to enable us to calculate the 10% commission. 

INVOICE PAYMENTS: Payment for the 10% commission is due 30 days post event, not from date the invoice is received. 

SPONSORED DRINKS: When clients are using sponsored drinks at the event (rather than supplied through you as the caterer) there is a £1.50 + VAT per head commission that will be taken in addition to our food and beverage commission. Please ensure this is taken into consideration when quoting clients in this situation ","INVOICE PAYMENTS: Payment for the 10% commission is due 30 days post event, not from date the invoice is received. ",,,,,,"Gazebo or gazebo-less set ups indoors 

Vans and gazebos outside  

No height restrictions 

 We are only allowed a maximum of 3x food trucks and 1x food stall on the terrace 

Food trucks can only be a maximum of 5x2m ",,,,,"Dish, Grazing Food, Alison Price, Admirable Crichton, Create, Japanika, Moving Venue, Payne & Gunter, Rhubarb, Lettuce, KERB  ",none is contractually required,
old billingsgate market,0.0,2025-03-26T17:09:01.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,rec4ddtrWIGSgSx0P,,,,recDJG2WIL67MQzLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Old Billingsgate, Woolwich Works",0.0,2025-03-27T13:10:59.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,rec7yWksiNO96YHV7,,,,recvjXyNtnfFrcnaW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Church Lane,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recO85x8MsM6DGfrD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Deer Park,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recVRddPdLhbYht83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Street,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recQTXGcYSELTNnN5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olymipiastadiom Berlin,0.0,2025-09-29T13:48:58.000Z,0.0,recBKqb5FbcxeLro0,1,0,0.0,6 - Unranked,Unranked,0.0,0.0,recLxczsRCmJKWqeV,,,,,rec9hxvLbf3VlMVpX,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympia - British Airways Arc ,0.0,2026-01-12T10:05:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recHtmSiOqgOuCNOb,,,YES - KERB VENUE,,,,,,recBc7aKMdosBJ0it,,,0.1,"https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/BakYX00PjkLrmMfuWKE7VQ/N6pcV0bkGveI0Y6sG_mKqG6XRNFSPI6JaHomy0Rm-eJz5_8bFKZiWWqFVWZw2f5OM9jUl9mT3xEndH3FAjr9ivNiArVnQV1CcXXv1rXR7yu2xUcdBue3zm-_9l11DLEa0sRe9i8sXOax0q5jvWrFGu1L668FT_qcb6_yqai1RgO7XUn90r9UCgA7YbszIys6hczO-_JF4Ffuv1VFrg-fZw/D2yr1XTy6lmSk4WwID1lfJe-RgCbdFqG13PNHO7M6oc, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/O5Vp12eTsumi3Bzh7L_uTw/uBVdGrsDi-ByOMvYLUz5-ousgiMPfkrxK3Gc4tzT_5BDHJ2RPb2sBwSO9Pxs7IJAqVgFRL2eMUOgetQdTwGobdjphnasPz22sgNfSXce0aJJX1cuVHz9qlt16InkzeawZXWYwTNoLNHh2zjVxQZlyVf_ipLU7FDWXRfQi0-Olj3CxJ5H5VtmTHcme-WPD9Tq/RHy62IfulS9X2RJKUhuiuvbi1RgRhOrDhgWHzb0IUYw, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/o9eTiOfCy4yWUMn5c9Xsiw/4o58MIthB9L7cZHS4Rz34gwiTdz70IIKGkFxVmM5b7835MG8DttcxPJTuCoIprkPzsvTjBZONGzR3v4zZUOSTrGJGOg2LOd9IIRpBgH4SPbLBvYFW2zxoxAfiLCIiJRNcOHGifP4HxDKLaR_lP_sgeN-ZMsqAstMmzCDswDGPnePNR2Pkq2UYf2cVLzqnd2GQhsK4uezu7ldyVeEbIukVg/BYWV7HDzhsXo5y8dF0ZQ9F_wtFDAeBnQBScw9jNX79Q, https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/E6AmPlexxatbzR0QOIYH1g/RMSkSj7h4OJT6CUJW4IrPyUf_6vDgXzetObiJgwBP_M94PXoY0lPBCd4TwNJSSJtgsif-WZFKxK_OUfzskmnF_OagHRQXK7vPH8iyCiz0tIVSEnaknRq_20cJVoK_5mQc5Wu73foYL_SQrZHAcTqxLwqQdOr0P6eOn7k5l2vQdYGacfnhWQkRKkuBNf1vWJY1-vqB1XAKNo0Z1Q5sflw0Q/bbyv_nl05-1-y3gFYkQ9ExQA3-EY5QSrOtrKg-Fx4oI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Marylebone,0.0,2025-03-26T17:09:01.000Z,0.0,,0,3,0.0,6 - Unranked,Unranked,0.0,0.0,rec0D4zA4Uuhbjln6,,,YES - KERB VENUE,"reca8BfHVSAWA9Iqg, rec0EJbgI52nxpv8F, recas9R0xHMcCdvRg",,,,,recL8xgOUIiB2zTOp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open 24 hours,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recILCb9Y92SrHtgn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ops wines London,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recftSQTyK4swrecz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
or set-up in double driveway,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rectsCPW8EjisQUXX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orchardleigh House,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recVYVPoYWwwo8piy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Orient Way, London E10 5YA",0.0,2025-04-01T15:26:16.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,rec0Fkj6QW4UZ9E7I,,,,recL773EE24ejm5s9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orlebar Brown HQ,0.0,2025-06-22T21:28:35.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recLGZKjpime52ib1,,W1T 3EY,,recVlHxX4pqgQxTwF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osea Island,4790.0,2025-03-26T17:09:01.000Z,3483.0,rec3tTVVDlaqVX5aq,1,1,4790.0,5 - Bronze,4 - Bronze,4790.0,4790.0,rec2Bqq0PmmytERaB,Greenfield,"Osea Island, Maldon, CM9 4SA ",YES - KERB VENUE,rec27C92BNzVkuZwp,recjG92HA72bOfIu3,https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/Baa6E4I2tGTVWsij8-ZywA/rXgYS0vVilNAawX1Snds1M_cA6E5t3DRkvsObPzrwY_7h9ds1h2QoD9T-8f2fl610slY92s9PetIpOv1hk-CbyMw5RRj3RLIFQqhyaZzgwmbnHoyeTMi3DipMWPkInnY8LJjEmX7dLgA8IWuhau-rj5SVeFWxSLjIkE9E8vgs-0/O3iAwwpxkEx4mofvimLmB5VI7Dq6vb-LQLfuGJ4kCus,4790,3483,recdM8L4NAFMeLBC7,recdM8L4NAFMeLBC7,,0.15,,Tide times determine access times,,,,,,,,,,,,,,,,,,,,,recUhKvQzAgSex5iA,recKYL4UGGMgzayKD,,,,,,,,,,,,,,,,,,,,,
Oswestry SY11 4JL,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recw0gQLlqOKIvw9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our office in Leicester Square,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recNFRSnbCkWsDDzM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our offices,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recKhcLUP2p1RBNHf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oval Studios,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,rech3LnbDB12cMLZg,Film Studios,"Oval Studios, 29, 32 The Oval, Cambridge Heath, London E2 9DT",NO,,,,,,,reckGhkkDHOgZPduM,,0.15,,,,,,,,,,,,,,,,,,,,,,,recV5J66PpDQo8wle,,,,,,,,,,,,,,,,,,,,,,
OX16 4XD,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recNx9Z0GKohysIOz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OX18 4LX,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recWwcE7XsumkQMtk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxford Circuis,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recYPYqEafpDsdT2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxford University,0.0,2025-08-06T19:33:40.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recHkJOTdUTR3djle,,,,rec5F5wxlXKica9uh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recTcO48KH5QQtKl1,,,,,,,,,,,,,,,,,,,,,,
OXO,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recgmwisl7bT3f4A3,,"Barge House St, London SE1 9PH",,,,,,,,reckGhkkDHOgZPduM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oxted,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,reca6OADD6EcNeUdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Padium,1513.73,2025-03-26T17:09:01.000Z,1378.4,recZKeen6vFHa4Qem,1,2,1513.73,5 - Bronze,4 - Bronze,1513.73,1513.73,recECcQfjmIGfyp5j,,,,"reccCk76j4RPZMapO, recKgo0ePo8Mi0mRJ",recagjUuGc04awTPn,https://v5.airtableusercontent.com/v3/u/50/50/1770458400000/uhlOLGw7rekdKtQytSh5QA/zaoNWU8mtI3BV6Kaj4JrfOhFRISlgTMsFdzHfnNRxY53D7PVfnImcpH3U-A6DCmVWa8y55Wmf870q2YiV979ZzTWXBqKODjlRZDX-FpgMRtNrNIi9M0lmErst63KJa07UxXIIID3oy66IQm7za98rYUXI3NXtjrjfEzxtit27gw/D3lNClxfy8pOAAdHWEy_4z1goVbxBMO10ymaoTKNpqg,1513.73,1378.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Plaza,0.0,2026-01-05T14:36:24.000Z,0.0,,0,1,0.0,6 - Unranked,Unranked,0.0,0.0,recn4Qsyoh9KLpUsM,,,,recRpUfP2uIWy9NO7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Royal Studios,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recHUtcVItRb6xheA,," 1 Barretts Green Rd, London NW10 7AE",,,,,,,,reckGhkkDHOgZPduM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasadena Centre,0.0,2025-03-26T17:09:01.000Z,0.0,,0,0,0.0,6 - Unranked,Unranked,0.0,0.0,recOjptIUnZ33dlcP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
